Material Name,Material Code,Item Category,Item Group,UOM
SOFA FABRIC-ZR TINTO 10611801 LIVING ROOM 2700 MM X 1050 MM,SOFA FABRIC-ZR TINTO 10611801 LIVING ROOM 2700 MM X 1050 MM,INDIGENOUS,PROJECT MATERIALS,NOS
SOFA LEATHER LINEA 664 PELLE LIVING ROOM 2200 MM X 1050 MM,SOFA LEATHER LINEA 664 PELLE LIVING ROOM 2200 MM X 1050 MM,INDIGENOUS,PROJECT MATERIALS,NOS
SOFA LEATHER LINEA 664 PELLE LIVING ROOM 2700 MM X 1050 MM,SOFA LEATHER LINEA 664 PELLE LIVING ROOM 2700 MM X 1050 MM,INDIGENOUS,PROJECT MATERIALS,NOS
SOFA LIVING ROOM 2200 MMX1050 MM WITH FABRIC/LEATHER,SOFA LIVING ROOM 2200 MMX1050 MM WITH FABRIC/LEATHER,INDIGENOUS,PROJECT MATERIALS,NOS
SOFA LIVING ROOM 2700 MMX1050 MM WITH FABRIC/LEATHER,SOFA LIVING ROOM 2700 MMX1050 MM WITH FABRIC/LEATHER,INDIGENOUS,PROJECT MATERIALS,NOS
SOFTNER PLANT (TOTAL DETAILS) 5 KLD,SOFTNER PLANT (TOTAL DETAILS) 5 KLD,INDIGENOUS,PROJECT MATERIALS,NOS
Solidwood / Cladding - Parallel Lines / 118 x 18 mm / RL,Solidwood / Cladding - Parallel Lines / 118 x 18 mm / RL,INDIGENOUS,PROJECT MATERIALS,SFT
Solidwood / Cladding - White Oak Fluted 2 Slats / 118 x 30 mm /RL,Solidwood / Cladding - White Oak Fluted 2 Slats / 118 x 30 mm /RL,INDIGENOUS,PROJECT MATERIALS,SFT
"SONOS AMP 2-CHANNEL DIGITAL AMPLIFIER, 125 WATTS PER CHANNEL","SONOS AMP 2-CHANNEL DIGITAL AMPLIFIER, 125 WATTS PER CHANNEL",INDIGENOUS,PROJECT MATERIALS,NOS
SONOS ARC (BLACK) PREMIUM SMART SOUNDBAR - BLACK,SONOS ARC (BLACK) PREMIUM SMART SOUNDBAR - BLACK,INDIGENOUS,PROJECT MATERIALS,NOS
SONOS ARC WALL MOUNT-WALL MOUNT FOR ARC SOUNDBAR,SONOS ARC WALL MOUNT-WALL MOUNT FOR ARC SOUNDBAR,INDIGENOUS,PROJECT MATERIALS,NOS
SONOS PORT,SONOS PORT,INDIGENOUS,PROJECT MATERIALS,NOS
SONOS PORT (BLACK) VERSATILE STREAMING COMPONENT FOR YOUR STEREO OR RECEIVER,SONOS PORT (BLACK) VERSATILE STREAMING COMPONENT FOR YOUR STEREO OR RECEIVER,INDIGENOUS,PROJECT MATERIALS,NOS
SONOS SUB (BLACK) WIRELESS SUBWOOFER GEN 3 - BLACK,SONOS SUB (BLACK) WIRELESS SUBWOOFER GEN 3 - BLACK,INDIGENOUS,PROJECT MATERIALS,NOS
SONY 4K PROJECTOR VPL XW7000ES,SONY 4K PROJECTOR VPL XW7000ES,INDIGENOUS,PROJECT MATERIALS,NOS
SPACERS FOR TILES,SPACERS FOR TILES,INDIGENOUS,PROJECT MATERIALS,NOS
SPAN TUBULAR CANOPIES,SPAN TUBULAR CANOPIES,INDIGENOUS,PROJECT MATERIALS,NOS
SPIGOT TOPMOUNT RAILING WITH SQUARE NOTCH HANDRAIL ( SS304) WITH BALUSTERS AND GLASS,SPIGOT TOPMOUNT RAILING WITH SQUARE NOTCH HANDRAIL ( SS304) WITH BALUSTERS AND GLASS,INDIGENOUS,PROJECT MATERIALS,Rft
SPST SWITCH 10AMP,SPST SWITCH 10AMP,INDIGENOUS,PROJECT MATERIALS,NOS
SQUIRREL CASE INDUCTION MOTOR ABB 75 HP/RPM 1475/HX 225 SMB4,SQUIRREL CASE INDUCTION MOTOR ABB 75 HP/RPM 1475/HX 225 SMB4,INDIGENOUS,PROJECT MATERIALS,NOS
SQUIRREL CASE INDUCTION MOTOR/ABB/125 HP/1440/HX+280 SM C4,SQUIRREL CASE INDUCTION MOTOR/ABB/125 HP/1440/HX+280 SM C4,INDIGENOUS,PROJECT MATERIALS,NOS
SS 304 SHEET- THICKNESS 3MM,SS 304 SHEET- THICKNESS 3MM,INDIGENOUS,PROJECT MATERIALS,KGS
SS 304 STRAINER 50 MESH 6 INCH,SS 304 STRAINER 50 MESH 6 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
SS 32A MALE AND FEMALE POWER SUPPLY UNIT 55X260X115 MM DOOR TYPE,SS 32A MALE AND FEMALE POWER SUPPLY UNIT 55X260X115 MM DOOR TYPE,INDIGENOUS,PROJECT MATERIALS,NOS
SS ANGLE 3 X 3 INCH X 3MM THCINESS,SS ANGLE 3 X 3 INCH X 3MM THCINESS,INDIGENOUS,PROJECT MATERIALS,Rft
SS BALL BEARING HINGS 5 INCH,SS BALL BEARING HINGS 5 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
SS BOLT AND NUTS 3/8 X 7 INCH HALF THREADED,SS BOLT AND NUTS 3/8 X 7 INCH HALF THREADED,INDIGENOUS,PROJECT MATERIALS,NOS
SS BOX 300X300X200 MM DOOR TYPE WITH STARTER,SS BOX 300X300X200 MM DOOR TYPE WITH STARTER,INDIGENOUS,PROJECT MATERIALS,NOS
SS CHANNEL 45X75X6 MM,SS CHANNEL 45X75X6 MM,INDIGENOUS,PROJECT MATERIALS,KGS
SS CHECKING TABLE(110 KGS.),SS CHECKING TABLE(110 KGS.),INDIGENOUS,PROJECT MATERIALS,NOS
SS CHUTE,SS CHUTE,INDIGENOUS,PROJECT MATERIALS,NOS
SS CHUTE WITH DOOR AND ROLLARS,SS CHUTE WITH DOOR AND ROLLARS,INDIGENOUS,PROJECT MATERIALS,NOS
SS DISTRIBUTION BOARD 12WAY 100X250X200 MM DOOR TYPE,SS DISTRIBUTION BOARD 12WAY 100X250X200 MM DOOR TYPE,INDIGENOUS,PROJECT MATERIALS,NOS
SS DISTRIBUTION BOARD 20WAY 370x250x100 MM DOOR TYPE,SS DISTRIBUTION BOARD 20WAY 370x250x100 MM DOOR TYPE,INDIGENOUS,PROJECT MATERIALS,NOS
SS DISTRIBUTION BOARD 32WAY 100X470X450 MM DOOR TYPE,SS DISTRIBUTION BOARD 32WAY 100X470X450 MM DOOR TYPE,INDIGENOUS,PROJECT MATERIALS,NOS
SS DOORS,SS DOORS,INDIGENOUS,PROJECT MATERIALS,NOS
SS ELBOW 6â€ -304,SS ELBOW 6â€ -304,INDIGENOUS,PROJECT MATERIALS,NOS
SS FALNGE FOR TAPS 2.5 INCH,SS FALNGE FOR TAPS 2.5 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
SS GRADING TABLE(70 KGS.),SS GRADING TABLE(70 KGS.),INDIGENOUS,PROJECT MATERIALS,NOS
SS ICE TROLLEY(70 KGS.),SS ICE TROLLEY(70 KGS.),INDIGENOUS,PROJECT MATERIALS,NOS
SS LOAD TROLLEY(PARTITION TROLLEY)(90 KGS.),SS LOAD TROLLEY(PARTITION TROLLEY)(90 KGS.),INDIGENOUS,PROJECT MATERIALS,NOS
SS NUT 8 MM,SS NUT 8 MM,INDIGENOUS,PROJECT MATERIALS,NOS
SS POLISHED ANGLE (CURVE TYPE) 4MM X 2 MTRS.,SS POLISHED ANGLE (CURVE TYPE) 4MM X 2 MTRS.,INDIGENOUS,PROJECT MATERIALS,NOS
SS POLISHED PIPE 3/4 INCH OD X 14 SWG,SS POLISHED PIPE 3/4 INCH OD X 14 SWG,INDIGENOUS,PROJECT MATERIALS,MTRS
SS SCREWS 100X12,SS SCREWS 100X12,INDIGENOUS,PROJECT MATERIALS,NOS
SS SCREWS 75X12,SS SCREWS 75X12,INDIGENOUS,PROJECT MATERIALS,NOS
SS SCREWS PAN HEAD FT 25X10,SS SCREWS PAN HEAD FT 25X10,INDIGENOUS,PROJECT MATERIALS,NOS
SS SCREWS PAN HEAD FT 25X8,SS SCREWS PAN HEAD FT 25X8,INDIGENOUS,PROJECT MATERIALS,NOS
SS SCREWS PAN HEAD FT 3/4X6,SS SCREWS PAN HEAD FT 3/4X6,INDIGENOUS,PROJECT MATERIALS,NOS
SS SCREWS PAN HEAD FT 3/4X8,SS SCREWS PAN HEAD FT 3/4X8,INDIGENOUS,PROJECT MATERIALS,NOS
SS SEAMLESS ELBOW 1 1/4 INCH,SS SEAMLESS ELBOW 1 1/4 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
SS SEAMLESS ELBOW 3 INCH,SS SEAMLESS ELBOW 3 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
SS SEAMLESS PIPE 1 1/4 INCH ID,SS SEAMLESS PIPE 1 1/4 INCH ID,INDIGENOUS,PROJECT MATERIALS,Rft
SS SEAMLESS PIPE 3 INCH ID,SS SEAMLESS PIPE 3 INCH ID,INDIGENOUS,PROJECT MATERIALS,Rft
SS SOAKING TANK(80 KGS.),SS SOAKING TANK(80 KGS.),INDIGENOUS,PROJECT MATERIALS,NOS
SS TILE PIECE FLANGE 110 MM,SS TILE PIECE FLANGE 110 MM,INDIGENOUS,PROJECT MATERIALS,NOS
SS TILE PIECE FLANGE 75 MM,SS TILE PIECE FLANGE 75 MM,INDIGENOUS,PROJECT MATERIALS,NOS
SS TILE PIECE FLANGE 90 MM,SS TILE PIECE FLANGE 90 MM,INDIGENOUS,PROJECT MATERIALS,NOS
SS X NIPPLE 1 INCH,SS X NIPPLE 1 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
ST 1106 LAMINET,ST 1106 LAMINET,INDIGENOUS,PROJECT MATERIALS,NOS
STAINLESS STEEL WATER TANK 3000 LITRES,STAINLESS STEEL WATER TANK 3000 LITRES,INDIGENOUS,PROJECT MATERIALS,NOS
STAIR CASE,STAIR CASE,INDIGENOUS,PROJECT MATERIALS,SFT
STAIRCASE M.S. RAILING AND WOOD HANDRAIL,STAIRCASE M.S. RAILING AND WOOD HANDRAIL,INDIGENOUS,PROJECT MATERIALS,Rft
STAIRCASE THREADS : AMERICAN OAK SPECIE: AMERICAN OAK THICKNESS: 30 MM DIMENSIONS : RL,STAIRCASE THREADS : AMERICAN OAK SPECIE: AMERICAN OAK THICKNESS: 30 MM DIMENSIONS : RL,INDIGENOUS,PROJECT MATERIALS,SFT
STAR FEEDER SF-125 WITH GLASS AND RUBBER W/O MOTOR,STAR FEEDER SF-125 WITH GLASS AND RUBBER W/O MOTOR,INDIGENOUS,PROJECT MATERIALS,NOS
STARTER PANEL IG30,STARTER PANEL IG30,INDIGENOUS,PROJECT MATERIALS,NOS
STARTER PANEL IG40,STARTER PANEL IG40,INDIGENOUS,PROJECT MATERIALS,NOS
STEAL GREY GRANITE,STEAL GREY GRANITE,INDIGENOUS,PROJECT MATERIALS,NOS
STEAM COAL,STEAM COAL,INDIGENOUS,FUELS,MT
STEEL GREY EPOXY GROUT,STEEL GREY EPOXY GROUT,INDIGENOUS,PROJECT MATERIALS,KGS
STEEL GREY LAPOTRA (GRANITE),STEEL GREY LAPOTRA (GRANITE),INDIGENOUS,PROJECT MATERIALS,SFT
STEEL GREY LEATHER FINISH GRANITE,STEEL GREY LEATHER FINISH GRANITE,INDIGENOUS,PROJECT MATERIALS,SFT
STEEL GREY POLISH GRANITE,STEEL GREY POLISH GRANITE,INDIGENOUS,PROJECT MATERIALS,SFT
STICH SCREW WITH WASHER SELF DRILLING 10G-16 TPI X 16MM,STICH SCREW WITH WASHER SELF DRILLING 10G-16 TPI X 16MM,INDIGENOUS,PROJECT MATERIALS,NOS
STIRRING FEEDER - FSM20T146(SUS304),STIRRING FEEDER - FSM20T146(SUS304),IMPORTED,PROJECT MATERIALS,NOS
STIRRING FEEDER FSM-16T,STIRRING FEEDER FSM-16T,IMPORTED,PROJECT MATERIALS,NOS
STIRRING FEEDER FSM-16T-146,STIRRING FEEDER FSM-16T-146,IMPORTED,PROJECT MATERIALS,NOS
STONTECCH SLATE,STONTECCH SLATE,INDIGENOUS,PROJECT MATERIALS,SQMTRS
STOPER 4â€,STOPER 4â€,INDIGENOUS,PROJECT MATERIALS,NOS
STORAGE RACK 2175WX450DX2100Ht,STORAGE RACK 2175WX450DX2100Ht,INDIGENOUS,PROJECT MATERIALS,NOS
STORAGE RACK 6900WX450DX1200Ht.,STORAGE RACK 6900WX450DX1200Ht.,INDIGENOUS,PROJECT MATERIALS,NOS
STORAGE UNIT IN GLASS WITH FILM + PROFILE,STORAGE UNIT IN GLASS WITH FILM + PROFILE,INDIGENOUS,PROJECT MATERIALS,NOS
STORES -DIESEL,STORES -DIESEL,INDIGENOUS,DIESEL OIL,LTS
STRONG SR-CAB-14U STRONG? IN-CABINET RACK - 18 INCH DEPTH 14U,STRONG SR-CAB-14U STRONG? IN-CABINET RACK - 18 INCH DEPTH 14U,INDIGENOUS,PROJECT MATERIALS,NOS
STRONG SR-RACKSLIDE-300 STRONG? RACK SLIDING BASE FOR IN-CABINET AND CONTRACTOR SERIES RACKS,STRONG SR-RACKSLIDE-300 STRONG? RACK SLIDING BASE FOR IN-CABINET AND CONTRACTOR SERIES RACKS,INDIGENOUS,PROJECT MATERIALS,NOS
STRUCTURAL STEEL MEMBERS FOR BIG SHED (Size â€“ 23MTRS WT X 68MTRS LG),STRUCTURAL STEEL MEMBERS FOR BIG SHED (Size â€“ 23MTRS WT X 68MTRS LG),INDIGENOUS,PROJECT MATERIALS,MT
STRUCTURAL STEEL MEMBERS FOR LARVAL SHED (SIZE:23MTRS WT. X 68MTRS LONG,STRUCTURAL STEEL MEMBERS FOR LARVAL SHED (SIZE:23MTRS WT. X 68MTRS LONG,INDIGENOUS,PROJECT MATERIALS,MT
SUMP TO OHT - SUBMERSIBLE - 1.0 HP - MUNCIPAL 107 - LPM GRUNDFOS MAKE,SUMP TO OHT - SUBMERSIBLE - 1.0 HP - MUNCIPAL 107 - LPM GRUNDFOS MAKE,INDIGENOUS,PROJECT MATERIALS,NOS
SUMP TO OHT- SUBMERSIBLE - 1.0 HP PUMP - 1 NO - BORE 107 - LPM GRUNDFOS MAKE,SUMP TO OHT- SUBMERSIBLE - 1.0 HP PUMP - 1 NO - BORE 107 - LPM GRUNDFOS MAKE,INDIGENOUS,PROJECT MATERIALS,NOS
SUNMIKE SHEET-P,SUNMIKE SHEET-P,INDIGENOUS,PROJECT MATERIALS,SFT
SUPER FLEX ECO,SUPER FLEX ECO,INDIGENOUS,PROJECT MATERIALS,KGS
SUPER WHITE PIGMENTS,SUPER WHITE PIGMENTS,INDIGENOUS,PROJECT MATERIALS,KGS
SURFACE PROTECTION TRANSPARENT FOR PACKING 40 MICRON X 625 MM,SURFACE PROTECTION TRANSPARENT FOR PACKING 40 MICRON X 625 MM,INDIGENOUS,PROJECT MATERIALS,MTRS
SURFACE PROTECTION TRANSPARENT FOR PACKING 40 MICRON X 65 MM,SURFACE PROTECTION TRANSPARENT FOR PACKING 40 MICRON X 65 MM,INDIGENOUS,PROJECT MATERIALS,MTRS
SVA 15 148 B 5220 - DANFOSS,SVA 15 148 B 5220 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
SVA 15 VALVE (DANFOSS),SVA 15 VALVE (DANFOSS),INDIGENOUS,PROJECT MATERIALS,NOS
SVA 20 148 B 5320 - DANFOSS,SVA 20 148 B 5320 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
SVA 25 148 B 5420 - DANFOSS,SVA 25 148 B 5420 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
SVA 25 VALVE (DANFOSS),SVA 25 VALVE (DANFOSS),INDIGENOUS,PROJECT MATERIALS,NOS
SVA 32 148 B 5520 - DANFOSS,SVA 32 148 B 5520 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
SVA 50 148 B 5720 - DANFOSS,SVA 50 148 B 5720 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
SVA 65 148 B 5803 - DANFOSS,SVA 65 148 B 5803 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
SVA 80 148 B 5920 - DANFOSS,SVA 80 148 B 5920 - DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
SVS SB-2000 PRO -BLACK ASH 550 WATT DSP CONTROLLED 12INCH SEALED SUBWOOFER - BLACK ASH,SVS SB-2000 PRO -BLACK ASH 550 WATT DSP CONTROLLED 12INCH SEALED SUBWOOFER - BLACK ASH,INDIGENOUS,PROJECT MATERIALS,NOS
SWEETS,SWEETS,INDIGENOUS,PROJECT MATERIALS,Pkt
SWITCH,SWITCH,INDIGENOUS,PROJECT MATERIALS,NOS
T.V UNIT 8FT X 1.6FT VENEERED UNIT WITH RIBBED PANELS AS PER DESIGN AND BLACK POWDER COATED METAL LE,T.V UNIT 8FT X 1.6FT VENEERED UNIT WITH RIBBED PANELS AS PER DESIGN AND BLACK POWDER COATED METAL LE,INDIGENOUS,PROJECT MATERIALS,NOS
TALL STORAGE IN CLEAR GLASS WITH FILM,TALL STORAGE IN CLEAR GLASS WITH FILM,INDIGENOUS,PROJECT MATERIALS,NOS
TANDEM - 4 X 20 INCH,TANDEM - 4 X 20 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
TANDEM - 6 X 20 INCH,TANDEM - 6 X 20 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
TANDEM - 8 X 20 INCH,TANDEM - 8 X 20 INCH,INDIGENOUS,PROJECT MATERIALS,NOS
TARA BRASS RLY HINGES MATT ANTIQ HEAVY DUTY 6INCHX11/2X11/2X5MM,TARA BRASS RLY HINGES MATT ANTIQ HEAVY DUTY 6INCHX11/2X11/2X5MM,INDIGENOUS,PROJECT MATERIALS,NOS
TARA BRASS RLY HINGES MATT ANTIQ HEAVY DUTY 8INCHX11/2X11/2X5MM,TARA BRASS RLY HINGES MATT ANTIQ HEAVY DUTY 8INCHX11/2X11/2X5MM,INDIGENOUS,PROJECT MATERIALS,NOS
TARA RAILWAY HINGES 6x1.1/4x4MM ANTIQUE FINISH,TARA RAILWAY HINGES 6x1.1/4x4MM ANTIQUE FINISH,INDIGENOUS,PROJECT MATERIALS,NOS
TARA TOWER BOLT 12 INCH ANTIQUE FINISH,TARA TOWER BOLT 12 INCH ANTIQUE FINISH,INDIGENOUS,PROJECT MATERIALS,NOS
TARA TOWER BOLT 42 INCH ANTIQUE FINISH,TARA TOWER BOLT 42 INCH ANTIQUE FINISH,INDIGENOUS,PROJECT MATERIALS,NOS
TARA TOWER BOLT 6 INCH ANTIQUE FINISH,TARA TOWER BOLT 6 INCH ANTIQUE FINISH,INDIGENOUS,PROJECT MATERIALS,NOS
TARA TOWER BOLT 60 INCH ANTIQUE FINISH,TARA TOWER BOLT 60 INCH ANTIQUE FINISH,INDIGENOUS,PROJECT MATERIALS,NOS
TEA 20-1 068 G 6001-DANFOSS,TEA 20-1 068 G 6001-DANFOSS,INDIGENOUS,PROJECT MATERIALS,NOS
TEE PVC 1 INCH GREY,TEE PVC 1 INCH GREY,INDIGENOUS,PROJECT MATERIALS,NOS
TEFLON TAPE,TEFLON TAPE,INDIGENOUS,PROJECT MATERIALS,NOS
TELEPHONE JACK,TELEPHONE JACK,INDIGENOUS,PROJECT MATERIALS,NOS
TEMPARATURE CONTROLLER MODEL 544,TEMPARATURE CONTROLLER MODEL 544,INDIGENOUS,PROJECT MATERIALS,NOS
TEMPERATURE CONTROLLER,TEMPERATURE CONTROLLER,IMPORTED,PROJECT MATERIALS,NOS
TENAX-BIANCA-LIQUID IVORY,TENAX-BIANCA-LIQUID IVORY,INDIGENOUS,PROJECT MATERIALS,LTS
TERRACE TILES R NERO DARK 600 X 1200 MM,TERRACE TILES R NERO DARK 600 X 1200 MM,INDIGENOUS,PROJECT MATERIALS,SFT
THERMO COOL PIPE SECTION 4 INCH ID/3 INCH THICKNESS,THERMO COOL PIPE SECTION 4 INCH ID/3 INCH THICKNESS,INDIGENOUS,PROJECT MATERIALS,MTRS
THERMOCOOL SHEET 1000X500X50 MM X 30 KG DENSITY,THERMOCOOL SHEET 1000X500X50 MM X 30 KG DENSITY,INDIGENOUS,PROJECT MATERIALS,NOS
THERMOCOOL SHEET 24 INCHX 30 INCHX 3/4 INCH,THERMOCOOL SHEET 24 INCHX 30 INCHX 3/4 INCH,INDIGENOUS,PROJECT MATERIALS,SFT
THERMOCOUPLE 6-8 MM DIA 150MM LONG,THERMOCOUPLE 6-8 MM DIA 150MM LONG,INDIGENOUS,PROJECT MATERIALS,NOS
TITRATION DIGITAL BRUETTE 50 ML PART NO.12-0044,TITRATION DIGITAL BRUETTE 50 ML PART NO.12-0044,IMPORTED,PROJECT MATERIALS,NOS
TOBACCO WHITE 9MM MATT 1200X2400MM,TOBACCO WHITE 9MM MATT 1200X2400MM,INDIGENOUS,PROJECT MATERIALS,SFT
TONO SYSTEMS PROJECTOR LIFT- PRJ M1,TONO SYSTEMS PROJECTOR LIFT- PRJ M1,INDIGENOUS,PROJECT MATERIALS,NOS
TOP FLEX BLACK (ROLL),TOP FLEX BLACK (ROLL),INDIGENOUS,PROJECT MATERIALS,NOS
TOP HUNG 5MM BLACK TINTED W 2.0 FT X 1.75 FT,TOP HUNG 5MM BLACK TINTED W 2.0 FT X 1.75 FT,INDIGENOUS,PROJECT MATERIALS,SFT
TOP HUNGS,TOP HUNGS,INDIGENOUS,PROJECT MATERIALS,SFT
"TOP MOUNTED STAIRCASE GLASS RAILING WITH 40MMX32MM 995477182 SS WOODEN COOTED SPIGOT, 12MM TOUGH GLA","TOP MOUNTED STAIRCASE GLASS RAILING WITH 40MMX32MM 995477182 SS WOODEN COOTED SPIGOT, 12MM TOUGH GLA",INDIGENOUS,PROJECT MATERIALS,Rft
TOPHUNG 6MM FROSTED TOUGHENED V1A 2F TOILET V1A,TOPHUNG 6MM FROSTED TOUGHENED V1A 2F TOILET V1A,INDIGENOUS,PROJECT MATERIALS,NOS
TOPHUNG WITH TOP FIXED 6MM FROSTED TOUGHENED V1,TOPHUNG WITH TOP FIXED 6MM FROSTED TOUGHENED V1,INDIGENOUS,PROJECT MATERIALS,NOS
TOPHUNG WITH TOP FIXED 6MM FROSTED TOUGHENED V2,TOPHUNG WITH TOP FIXED 6MM FROSTED TOUGHENED V2,INDIGENOUS,PROJECT MATERIALS,NOS
TOUGHENED GLASS,TOUGHENED GLASS,INDIGENOUS,PROJECT MATERIALS,SFT
TRAP DOOR 200X200,TRAP DOOR 200X200,INDIGENOUS,PROJECT MATERIALS,NOS
"TRIAD SPEAKERS TS-PAMP8-100 8-ZONE/16-CHANNEL POWER AMPLIFIER, 100 WPC @ 4 OHM","TRIAD SPEAKERS TS-PAMP8-100 8-ZONE/16-CHANNEL POWER AMPLIFIER, 100 WPC @ 4 OHM",INDIGENOUS,PROJECT MATERIALS,NOS
TROWEL 15 MM KERAKOLL,TROWEL 15 MM KERAKOLL,INDIGENOUS,PROJECT MATERIALS,NOS
TUBE CONNECTION 102 DIA,TUBE CONNECTION 102 DIA,INDIGENOUS,PROJECT MATERIALS,NOS
TUBE CONNECTION 114 DIA,TUBE CONNECTION 114 DIA,INDIGENOUS,PROJECT MATERIALS,NOS
TURBO FAN - TFB/75A,TURBO FAN - TFB/75A,IMPORTED,PROJECT MATERIALS,NOS
TURBO FAN TFB-100A,TURBO FAN TFB-100A,IMPORTED,PROJECT MATERIALS,NOS
TURBO FAN TFB-25A,TURBO FAN TFB-25A,IMPORTED,PROJECT MATERIALS,NOS
TURBO FAN TFB-40A,TURBO FAN TFB-40A,IMPORTED,PROJECT MATERIALS,NOS
TURPENTINE OIL,TURPENTINE OIL,INDIGENOUS,PROJECT MATERIALS,LTS
TV UNIT 12FT X 1.6FT LIVING TV UNIT WITH COMBINATION OF FLUTED WOOD/WOOD AND GLASS WITH LIGHTING,TV UNIT 12FT X 1.6FT LIVING TV UNIT WITH COMBINATION OF FLUTED WOOD/WOOD AND GLASS WITH LIGHTING,INDIGENOUS,PROJECT MATERIALS,NOS
TWIGA RB GLASSWOOL TI 1500/50 MM THICK FSK DENSITY- 24KG/M2 - (1.2X15)MTR =18/SQMTR-ROL,TWIGA RB GLASSWOOL TI 1500/50 MM THICK FSK DENSITY- 24KG/M2 - (1.2X15)MTR =18/SQMTR-ROL,INDIGENOUS,PROJECT MATERIALS,SQMTRS
TWIN SHAFT CONDITION MIXER - KX4633D,TWIN SHAFT CONDITION MIXER - KX4633D,IMPORTED,PROJECT MATERIALS,NOS
TWIN SHAFT CONDITION MIXER - KX4633DF(SUS304),TWIN SHAFT CONDITION MIXER - KX4633DF(SUS304),IMPORTED,PROJECT MATERIALS,NOS
TWIN SHAFT CONDITION MIXER - KX5643D,TWIN SHAFT CONDITION MIXER - KX5643D,IMPORTED,PROJECT MATERIALS,NOS
TWO ARM FIN SPIDER 180 DEGREE L200A21,TWO ARM FIN SPIDER 180 DEGREE L200A21,INDIGENOUS,PROJECT MATERIALS,NOS
"U BAFFLE CEILING ( WITH END CAPS ) , MAKE CEIFLO , MATERIAL : BGL SHEET ( BARE GALVALUME-55% AL AND","U BAFFLE CEILING ( WITH END CAPS ) , MAKE CEIFLO , MATERIAL : BGL SHEET ( BARE GALVALUME-55% AL AND",INDIGENOUS,PROJECT MATERIALS,SQMTRS
U CLAMP 102 DIA,U CLAMP 102 DIA,INDIGENOUS,PROJECT MATERIALS,NOS
U CLAMP 114 DIA,U CLAMP 114 DIA,INDIGENOUS,PROJECT MATERIALS,NOS
U CLAMP 76 DIA,U CLAMP 76 DIA,INDIGENOUS,PROJECT MATERIALS,NOS
U CLAMP 96 DIA,U CLAMP 96 DIA,INDIGENOUS,PROJECT MATERIALS,NOS
UBIQUITI NETWORKS U6-LR-EU UNIFI 6 LONG-RANGE ACCESS POINT,UBIQUITI NETWORKS U6-LR-EU UNIFI 6 LONG-RANGE ACCESS POINT,INDIGENOUS,PROJECT MATERIALS,NOS
UBIQUITI NETWORKS UDM-PRO-EU UNIFI DREAM MACHINE PRO,UBIQUITI NETWORKS UDM-PRO-EU UNIFI DREAM MACHINE PRO,INDIGENOUS,PROJECT MATERIALS,NOS
ULTRA-TECH LIGHTCON,ULTRA-TECH LIGHTCON,INDIGENOUS,PROJECT MATERIALS,CUBIC METER
ULTRATECH LIGHTCON,ULTRATECH LIGHTCON,INDIGENOUS,PROJECT MATERIALS,KGS
UNDER VOLTAGE TRIP CIRCUIT 230V (UVTCONTROL DEVICE),UNDER VOLTAGE TRIP CIRCUIT 230V (UVTCONTROL DEVICE),INDIGENOUS,PROJECT MATERIALS,NOS
UNEQUAL DOUBLE DOOR (MINIMAL SYSTEM) SIZE:1950MM (W) X 2900MM (H),UNEQUAL DOUBLE DOOR (MINIMAL SYSTEM) SIZE:1950MM (W) X 2900MM (H),INDIGENOUS,PROJECT MATERIALS,SFT
UNEQUAL DOUBLE DOOR (MINIMAL SYSTEM) SIZE:1990MM (W) X 2900MM (H),UNEQUAL DOUBLE DOOR (MINIMAL SYSTEM) SIZE:1990MM (W) X 2900MM (H),INDIGENOUS,PROJECT MATERIALS,SFT
UNITILE MEDG/ESRG FALSE FLOORING SYSTEM 600 X 600 MM PANELS 300 MM HIGHT,UNITILE MEDG/ESRG FALSE FLOORING SYSTEM 600 X 600 MM PANELS 300 MM HIGHT,INDIGENOUS,PROJECT MATERIALS,SFT
UNITILE MEDG/ESRG FALSE FLOORING SYSTEM 600 X 600 MM PANELS 450 MM HIGHT,UNITILE MEDG/ESRG FALSE FLOORING SYSTEM 600 X 600 MM PANELS 450 MM HIGHT,INDIGENOUS,PROJECT MATERIALS,SFT
UNIVIEW IPC 3614 LE -ADF28(40) K-G 4MP HD DOME NETWORK CAMERA,UNIVIEW IPC 3614 LE -ADF28(40) K-G 4MP HD DOME NETWORK CAMERA,INDIGENOUS,PROJECT MATERIALS,NOS
