Material Name,Material Code,Item Category,Item Group,UOM
"1 H.P 1400 RPM FRAME 80 , 3 PHASE MOTOR","1 H.P 1400 RPM FRAME 80 , 3 PHASE MOTOR",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 HP BRAKE MOTOR ABB MAKE 3 PHASE,1 HP BRAKE MOTOR ABB MAKE 3 PHASE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1 HP SUBMERSIBLE PUMPSET TARO TEXMO 10 STAGE,SINGLE PHASE","1 HP SUBMERSIBLE PUMPSET TARO TEXMO 10 STAGE,SINGLE PHASE",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1 HP TEXMO MAKE TARO HIGH MONOBLOCK MOTOR SINGLE PHASE 2880 RPM , PUMP SIZE 32 X 25 MM -HCS 7030 H","1 HP TEXMO MAKE TARO HIGH MONOBLOCK MOTOR SINGLE PHASE 2880 RPM , PUMP SIZE 32 X 25 MM -HCS 7030 H",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1 HP TEXMO MAKE TARO HIGH MONOBLOCK MOTOR SINGLE PHASE 2900 RPM , PUMP SIZE 25 X 25 MM -HCS 4025 S","1 HP TEXMO MAKE TARO HIGH MONOBLOCK MOTOR SINGLE PHASE 2900 RPM , PUMP SIZE 25 X 25 MM -HCS 4025 S",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 HP/2800 RPM TYPE NMH 7040 40 X 40 TEXMO PUMP WITH MOTOR,1 HP/2800 RPM TYPE NMH 7040 40 X 40 TEXMO PUMP WITH MOTOR,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 HP/3P MONOBLOCK PUMP SET/ANCO/40X32/RPM 2840,1 HP/3P MONOBLOCK PUMP SET/ANCO/40X32/RPM 2840,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 INCH GI T JOINT SOCKET TYPE CENTER THREADED,1 INCH GI T JOINT SOCKET TYPE CENTER THREADED,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 INCH GI T JOINT SOCKET TYPE,1 INCH GI T JOINT SOCKET TYPE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 INCH GI SOCKET UNION,1 INCH GI SOCKET UNION,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 INCH GI U CLAMPS,1 INCH GI U CLAMPS,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 INCH OXYGEN PRESSURE REGULATOR,1 INCH OXYGEN PRESSURE REGULATOR,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1 INCH PNEUMATICALLY ACTUATED BALL VALVE, UPVC, DOUBLE ACTING ACTUATOR, SOCKET UNION END","1 INCH PNEUMATICALLY ACTUATED BALL VALVE, UPVC, DOUBLE ACTING ACTUATOR, SOCKET UNION END",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 INCH PVC CLAMP WITH NAIL,1 INCH PVC CLAMP WITH NAIL,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 INCH R2 HOSE PIPE 1500MM BSP STX98,1 INCH R2 HOSE PIPE 1500MM BSP STX98,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 INCH WOOD BEEDING,1 INCH WOOD BEEDING,GENERAL,STORES AND SPARES-IND,Rft
1 INCH WOOD BEEDING HEAVY,1 INCH WOOD BEEDING HEAVY,GENERAL,STORES AND SPARES-IND,Rft
1 KVA ONLINE UPS SINGLE PHASE,1 KVA ONLINE UPS SINGLE PHASE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1 MODULAR INDICATOR, GOLD MEDAL MAKE, CURVE MODEL","1 MODULAR INDICATOR, GOLD MEDAL MAKE, CURVE MODEL",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 MODULAR SWITCH,1 MODULAR SWITCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 MODULE BOX,1 MODULE BOX,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 MODULE SHEET,1 MODULE SHEET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 PH ONLINE UPS CARD WITH DISPLAY,1 PH ONLINE UPS CARD WITH DISPLAY,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 PH PFC CHARGER,1 PH PFC CHARGER,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 PNEUMATICALLY Y TYPE VALVE,1 PNEUMATICALLY Y TYPE VALVE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 SQ MM 2 CORE COPPER ARMOURED CABLE,1 SQ MM 2 CORE COPPER ARMOURED CABLE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 SQ MM 2 CORE COPPER ARMOURED CABLE.,1 SQ MM 2 CORE COPPER ARMOURED CABLE.,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1 SQ MM 3CORE PVC COPPER FLEXIBLE CABLE,1 SQ MM 3CORE PVC COPPER FLEXIBLE CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1 SQ MM 6 PAIR INSTRUMENTATION ARMD CABLE,1 SQ MM 6 PAIR INSTRUMENTATION ARMD CABLE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1 SQMM X 2 CORE SHIELDED CABLE,1 SQMM X 2 CORE SHIELDED CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1 TB EXTERNAL HARD DISK,1 TB EXTERNAL HARD DISK,STATIONERY,STORES AND SPARES-IND,NOS
1 TB HARD DISK,1 TB HARD DISK,GENERAL,STORES AND SPARES-IND,NOS
1 TB SEA GATE EXTERNAL HARD DISK,1 TB SEA GATE EXTERNAL HARD DISK,GENERAL,STORES AND SPARES-IND,NOS
1 TON AC OUTDOOR UNIT,1 TON AC OUTDOOR UNIT,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 WAY JUNCTION BOX,1 WAY JUNCTION BOX,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 WAY PVC JUNCTION BOX 1 INCH,1 WAY PVC JUNCTION BOX 1 INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1 WAY SWITCH â€“ 6A, GOLD MEDAL MAKE, CURVE MODEL","1 WAY SWITCH â€“ 6A, GOLD MEDAL MAKE, CURVE MODEL",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 WAY UPVC JUNCTION BOX 1 INCH,1 WAY UPVC JUNCTION BOX 1 INCH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1 x 0.5 INCH GI SOCKET FEMALE REDUCER,1 x 0.5 INCH GI SOCKET FEMALE REDUCER,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1!2X28 PULLEY WITH EASY FIT BUSH,1!2X28 PULLEY WITH EASY FIT BUSH,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1,10-PHENANTHROLINE ANHYDROUS","1,10-PHENANTHROLINE ANHYDROUS",LAB ITEMS,STORES AND SPARES-IND,NOS
"1,10-PHENANTHROLINE MONOHYDRATE","1,10-PHENANTHROLINE MONOHYDRATE",LAB ITEMS,STORES AND SPARES-IND,GMS
1-10 PHENATHROLEIN MONOHYDRATE,1-10 PHENATHROLEIN MONOHYDRATE,LAB ITEMS,STORES AND SPARES-IND,NOS
"1-AMINO-2-NAPHTHOL-4-SULPHONIC ACID PURE,25GM","1-AMINO-2-NAPHTHOL-4-SULPHONIC ACID PURE,25GM",Q.C.,STORES AND SPARES-IND,NOS
"1. BRAKE MOTOR 0.5HP 1360RPM, MODEL NO â€“ MB071433, S1 DUTY","1. BRAKE MOTOR 0.5HP 1360RPM, MODEL NO â€“ MB071433, S1 DUTY",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1. SPC-SECTION CI TAPER LOCK PULLEY,1. SPC-SECTION CI TAPER LOCK PULLEY,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - 180 MTR,1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - 180 MTR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - BLACK,1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - BLACK,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - GREEN,1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - GREEN,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - GREY,1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - GREY,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - RED,1.0 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - RED,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.0 SQ.MM X 6 CORE COPPER AROMOUED CABLE,1.0 SQ.MM X 6 CORE COPPER AROMOUED CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) BLACK,1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) BLACK,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) BLUE,1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) BLUE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) GREEN,1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) GREEN,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) RED COLOUR,1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) RED COLOUR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) YELLOW,1.0 SQ.MM X SINGLE CORE COPPER WIRE COIL-270 MTR LENGTH (JUMBO COIL) YELLOW,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.0 TON SPLIT AC COMPRESSOR,1.0 TON SPLIT AC COMPRESSOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5 INCH ROYAL PLUGS,1.5 INCH ROYAL PLUGS,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5 H.P SINGLE PHASE BOOSTER PUMP WITH TANK VERTICAL TYPE,1.5 H.P SINGLE PHASE BOOSTER PUMP WITH TANK VERTICAL TYPE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5 HP RPM 2900 MONOBLOCK PUMP SET/TEXMO/ 40X25,1.5 HP RPM 2900 MONOBLOCK PUMP SET/TEXMO/ 40X25,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1.5 HP SUBMERSIBLE PUMPSET TARO TEXMO 07 STAGE, 3 PHASE","1.5 HP SUBMERSIBLE PUMPSET TARO TEXMO 07 STAGE, 3 PHASE",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5 HP TEXMO SINGLE PHASE MONOBLOCK MOTOR,1.5 HP TEXMO SINGLE PHASE MONOBLOCK MOTOR,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1.5 INCH PNEUMATICALLY ACTUATED BALL VALVE, UPVC, DOUBLE ACTING ACTUATOR, SOCKET UNION END","1.5 INCH PNEUMATICALLY ACTUATED BALL VALVE, UPVC, DOUBLE ACTING ACTUATOR, SOCKET UNION END",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5 INCH ROYAL PLUGS,1.5 INCH ROYAL PLUGS,BABY CARTONS,STORES AND SPARES-IND,NOS
1.5 SQ MM 3 CORE COPPER ARMOURED MULTISTAND CABLE,1.5 SQ MM 3 CORE COPPER ARMOURED MULTISTAND CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - RED,1.5 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - RED,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - BLACK,1.5 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - BLACK,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - GREEN,1.5 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - GREEN,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - RED,1.5 SQ MM SINGLE CORE COPPER FLEXIBLE CABLE - RED,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1.5 SQ MM X 2 C FLEXIBLE FRLS CABLE,MAKE - RR","1.5 SQ MM X 2 C FLEXIBLE FRLS CABLE,MAKE - RR",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ MM X 3 CORE ARMOUD CABLE,1.5 SQ MM X 3 CORE ARMOUD CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ MM X 3 CORE FLAT CABLE,1.5 SQ MM X 3 CORE FLAT CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ MM X 3CORE PVC CABLE GLAND(DOUBLE SLEEVE),1.5 SQ MM X 3CORE PVC CABLE GLAND(DOUBLE SLEEVE),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"1.5 SQ MM X 4 C FLEXIBLE FRLS CABLE,MAKE - RR","1.5 SQ MM X 4 C FLEXIBLE FRLS CABLE,MAKE - RR",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ MM X 4CORE CABLE GLAND,1.5 SQ MM X 4CORE CABLE GLAND,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5 SQ MM X 4CORE PVC CABLE GLAND(DOUBLE SLEEVE),1.5 SQ MM X 4CORE PVC CABLE GLAND(DOUBLE SLEEVE),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5 SQ SINGLE CORE PVC COPPER FLEXIBLE CABLE,1.5 SQ SINGLE CORE PVC COPPER FLEXIBLE CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ SINGLE CORE PVC FLEXIBLE WIRE COIL,1.5 SQ SINGLE CORE PVC FLEXIBLE WIRE COIL,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQ.MM UNILAY LSOH MULTISTAND WIRE COIL 90MTR RR MAKE,1.5 SQ.MM UNILAY LSOH MULTISTAND WIRE COIL 90MTR RR MAKE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5 SQ.MM UNILAY TWISTED COIL 90MTR,1.5 SQ.MM UNILAY TWISTED COIL 90MTR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,COIL
1.5 SQ.MM X 3 CORE COPPER AROMOUED CABLE,1.5 SQ.MM X 3 CORE COPPER AROMOUED CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 SQMM X 4 CORE FLEXIBLE CABLE,1.5 SQMM X 4 CORE FLEXIBLE CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
1.5 TON SPLIT AC COMPRESSOR,1.5 TON SPLIT AC COMPRESSOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.5INCH WATER CUT OFF SOLONID VALVE 220V AC,1.5INCH WATER CUT OFF SOLONID VALVE 220V AC,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1.74152.0100 SOXHLET CONDENSER WITH 40/38 I/C JOINT,1.74152.0100 SOXHLET CONDENSER WITH 40/38 I/C JOINT,LAB ITEMS,STORES AND SPARES-IND,NOS
1/2 CASING PIPE,1/2 CASING PIPE,GENERAL,STORES AND SPARES-IND,NOS
1/2 HOSE WITH FITTING - 60MM,1/2 HOSE WITH FITTING - 60MM,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/2 INCH BALL VALVE BRASS,1/2 INCH BALL VALVE BRASS,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/2 INCH CP PILLER COCK,1/2 INCH CP PILLER COCK,GENERAL,STORES AND SPARES-IND,NOS
1/2 INCH CP WASHING MACHINE TAP,1/2 INCH CP WASHING MACHINE TAP,GENERAL,STORES AND SPARES-IND,NOS
1/2 INCH FEMALE X 5/8 HOSE NIPPLE,1/2 INCH FEMALE X 5/8 HOSE NIPPLE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/2 INCH LONG BODY TAPE,1/2 INCH LONG BODY TAPE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/2 INCH MALE X 5/8 HOSE NIPPLE,1/2 INCH MALE X 5/8 HOSE NIPPLE,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/2 INCH R2 HOSE PIPE 600MM 1/2 INCH BSP STX98,1/2 INCH R2 HOSE PIPE 600MM 1/2 INCH BSP STX98,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/2 INCH R2 HOSE PIPE 1500MM 1/2 INCH BSP STX98,1/2 INCH R2 HOSE PIPE 1500MM 1/2 INCH BSP STX98,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/2 INCH R2 HOSE PIPE 500MM 1/2 INCH BSP STX98,1/2 INCH R2 HOSE PIPE 500MM 1/2 INCH BSP STX98,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/4 3 WAY SOLENOID VALVE,1/4 3 WAY SOLENOID VALVE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
1/4 HP MOTOR/0.25KW CROMPTON MOTOR,1/4 HP MOTOR/0.25KW CROMPTON MOTOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 A MODULAR SOCKETS WHITE COLOUR (LEGRAND ARTEOR MAKE),10 A MODULAR SOCKETS WHITE COLOUR (LEGRAND ARTEOR MAKE),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"10 HP ABB MAKE SQUIRREL CAGE INDUCTION MOTOR,1500 RPM,3 PHASE,7.5 KW","10 HP ABB MAKE SQUIRREL CAGE INDUCTION MOTOR,1500 RPM,3 PHASE,7.5 KW",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 HP BEARING BACK COVER,10 HP BEARING BACK COVER,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 HP FLANGE TYPE MOTOR RPM 1500,10 HP FLANGE TYPE MOTOR RPM 1500,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 HP GEAR BOX HELICAL GEAR WHEEL â€“ 56 TEETH AND OPP. PINION GEAR WHEEL â€“ 16T,10 HP GEAR BOX HELICAL GEAR WHEEL â€“ 56 TEETH AND OPP. PINION GEAR WHEEL â€“ 16T,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
10 HP GEAR BOX HELICAL GEAR WHEEL â€“ 59 TEETH AND OPP. PINION GEAR WHEEL â€“ 32T,10 HP GEAR BOX HELICAL GEAR WHEEL â€“ 59 TEETH AND OPP. PINION GEAR WHEEL â€“ 32T,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
10 HP GEAR BOX MAIN SHAFT WHEEL â€“ 42T AND OPP. PINION GEAR WHEEL â€“ 19T,10 HP GEAR BOX MAIN SHAFT WHEEL â€“ 42T AND OPP. PINION GEAR WHEEL â€“ 19T,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,Set
10 HP GEARED MOTOR NUT AND BOLT,10 HP GEARED MOTOR NUT AND BOLT,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 HP GEARED MOTOR ROTOR SHAFT,10 HP GEARED MOTOR ROTOR SHAFT,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 HP MONOBLOCK MOTOR 3PHASE (110MM X 90MM),10 HP MONOBLOCK MOTOR 3PHASE (110MM X 90MM),MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 HP MONOBLOCK MOTOR/100X100/KDS 1030/RPM:2880,10 HP MONOBLOCK MOTOR/100X100/KDS 1030/RPM:2880,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 HP MONOBLOCK PUMP SET/KIRLOSKAR/100X80/HEAD:30 M,10 HP MONOBLOCK PUMP SET/KIRLOSKAR/100X80/HEAD:30 M,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 INCH PREFILTER FOR RO PLANT,10 INCH PREFILTER FOR RO PLANT,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 INCH SINGLE B GREW PULLY,10 INCH SINGLE B GREW PULLY,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"10 KN TENSILE STRENGTH 33 KV 24MM PIN INSULATOR, SPARKIL MAKE","10 KN TENSILE STRENGTH 33 KV 24MM PIN INSULATOR, SPARKIL MAKE",ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 MM SPONGE SHEET 6X3 FEET,10 MM SPONGE SHEET 6X3 FEET,GENERAL,STORES AND SPARES-IND,NOS
10 MM STUD NUT AND BOLT TWO SIDE THREADING -45 MM LENGTH,10 MM STUD NUT AND BOLT TWO SIDE THREADING -45 MM LENGTH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 MODULAR PLATES,10 MODULAR PLATES,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 MODULE BOX,10 MODULE BOX,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 MODULE GOME CONNECTOR,10 MODULE GOME CONNECTOR,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
"10 MYCRON FILTER, 2 FEET LENGTH","10 MYCRON FILTER, 2 FEET LENGTH",MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 SQ.MM UNILAY LSOH MULTISTAND WIRE COIL 100MTR RR MAKE,10 SQ.MM UNILAY LSOH MULTISTAND WIRE COIL 100MTR RR MAKE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 SQ.MM X 4 CORE COPPER FLEXIBLE CABLE,10 SQ.MM X 4 CORE COPPER FLEXIBLE CABLE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,MTRS
10 SWG COPPER BARE EARTH WIRE,10 SWG COPPER BARE EARTH WIRE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
10 WATT LED TUBELIGHT 2 FEET ( BLUE COLOUR),10 WATT LED TUBELIGHT 2 FEET ( BLUE COLOUR),ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 WAY JUNCTION BOX,10 WAY JUNCTION BOX,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
10 X 20 BACK BUTTON TYRES,10 X 20 BACK BUTTON TYRES,GENERAL,STORES AND SPARES-IND,NOS
10 X 20 FRONT BUTTON TYRES,10 X 20 FRONT BUTTON TYRES,GENERAL,STORES AND SPARES-IND,NOS
10.0 HP MONOBLOCK PUMP SET/TEXMO/ 100X100/HEAD : 28 MTRS,10.0 HP MONOBLOCK PUMP SET/TEXMO/ 100X100/HEAD : 28 MTRS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 GPD PUMP (DOSING) FOR RO PLANT,100 GPD PUMP (DOSING) FOR RO PLANT,MECHANICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 HP BACKLITE MAEL AND FEMALE BUSH,100 HP BACKLITE MAEL AND FEMALE BUSH,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 HP FIXED CONTACT A,100 HP FIXED CONTACT A,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 HP FIXED CONTACT B,100 HP FIXED CONTACT B,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 HP MOVING CONTACT A,100 HP MOVING CONTACT A,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 HP MOVING CONTACT B,100 HP MOVING CONTACT B,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 HP NO VOLT COIL 415 V,100 HP NO VOLT COIL 415 V,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 HP NO VOLT COIL ASSEMBLY,100 HP NO VOLT COIL ASSEMBLY,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 MEGA OHMS RESISTORS,100 MEGA OHMS RESISTORS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 PAIR MDF BOX,100 PAIR MDF BOX,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 TEST SHRIMP PUREFAST DNA EXTRACTED,100 TEST SHRIMP PUREFAST DNA EXTRACTED,Q.C.,STORES AND SPARES-IND,NOS
100 TESTS - 6501 HELINI WSSV PCR KIT (GEL BASED),100 TESTS - 6501 HELINI WSSV PCR KIT (GEL BASED),Q.C.,STORES AND SPARES-IND,NOS
100 TESTS - G6001 HELINI WSSV PCR KIT,100 TESTS - G6001 HELINI WSSV PCR KIT,Q.C.,STORES AND SPARES-IND,NOS
100 TESTS - G6003 HELINI EHP PCR KIT,100 TESTS - G6003 HELINI EHP PCR KIT,Q.C.,STORES AND SPARES-IND,NOS
100 TESTS-2010 HELINI PUREFAST SHRIMP VIRAL NUCLEIC ACID MINI SPIN PREP KIT,100 TESTS-2010 HELINI PUREFAST SHRIMP VIRAL NUCLEIC ACID MINI SPIN PREP KIT,Q.C.,STORES AND SPARES-IND,NOS
100 W LED STRIP WITH DRIVER GATE,100 W LED STRIP WITH DRIVER GATE,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 W LED STRIP WITH DRIVER STREET,100 W LED STRIP WITH DRIVER STREET,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 X 100 MM JUNCTION BOXES IP 66,100 X 100 MM JUNCTION BOXES IP 66,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,NOS
100 X 50 MM MS CHANNELS 6 MTR T - 6 NOS,100 X 50 MM MS CHANNELS 6 MTR T - 6 NOS,ELECTRICAL - INDIGENOUS,STORES AND SPARES-IND,KGS
